frame,note,p_spoof_tight,p_spoof_m96
Sebastian_Saja_0003.jpg,ok,0.5085,0.5037
Sebastien_Grosjean_0001.jpg,ok,0.5078,0.5094
Sebastien_Grosjean_0002.jpg,ok,0.3893,0.5067
Sebastien_Grosjean_0003.jpg,ok,0.5090,0.5022
Sebastien_Grosjean_0004.jpg,ok,0.4989,0.4863
Sedigh_Barmak_0001.jpg,ok,0.2273,0.3474
Selma_Phoenix_0001.jpg,ok,0.3837,0.4729
Sepp_Blatter_0001.jpg,ok,0.4822,0.4942
Sepp_Blatter_0002.jpg,ok,0.5088,0.5390
Sepp_Blatter_0003.jpg,ok,0.4627,0.3668
Sepp_Blatter_0004.jpg,ok,0.4424,0.4762
Serena_Karlan_0001.jpg,ok,0.4365,0.4538
Serena_Williams_0001.jpg,ok,0.4235,0.4924
Serena_Williams_0002.jpg,ok,0.4107,0.4686
Serena_Williams_0003.jpg,ok,0.3171,0.2786
Serena_Williams_0004.jpg,ok,0.4275,0.4423
Serena_Williams_0005.jpg,ok,0.4048,0.5029
Serena_Williams_0006.jpg,ok,0.4145,0.4989
Serena_Williams_0007.jpg,ok,0.4177,0.5094
Serena_Williams_0008.jpg,ok,0.3824,0.4991
Serena_Williams_0009.jpg,ok,0.4035,0.4344
Serena_Williams_0010.jpg,ok,0.4188,0.4808
Serena_Williams_0011.jpg,ok,0.4507,0.4978
Serena_Williams_0012.jpg,ok,0.4215,0.4654
Serena_Williams_0013.jpg,ok,0.4144,0.4981
Serena_Williams_0014.jpg,ok,0.4412,0.4162
Serena_Williams_0015.jpg,ok,0.4202,0.4854
Serena_Williams_0016.jpg,ok,0.4075,0.4970
Serena_Williams_0017.jpg,ok,0.4170,0.4396
Serena_Williams_0018.jpg,ok,0.3378,0.3362
Serena_Williams_0019.jpg,ok,0.2864,0.3430
Serena_Williams_0020.jpg,ok,0.2792,0.2621
Serena_Williams_0021.jpg,ok,0.3370,0.3495
Serena_Williams_0022.jpg,ok,0.3611,0.4466
Serena_Williams_0023.jpg,ok,0.4994,0.4866
Serena_Williams_0024.jpg,ok,0.3624,0.3654
Serena_Williams_0025.jpg,ok,0.3664,0.4494
Serena_Williams_0026.jpg,ok,0.3286,0.3030
Serena_Williams_0027.jpg,ok,0.3937,0.3865
Serena_Williams_0028.jpg,ok,0.4114,0.4788
Serena_Williams_0029.jpg,ok,0.4300,0.4850
Serena_Williams_0030.jpg,ok,0.3991,0.4291
Serena_Williams_0031.jpg,ok,0.4376,0.4763
Serena_Williams_0032.jpg,ok,0.4098,0.4483
Serena_Williams_0033.jpg,ok,0.4349,0.4573
Serena_Williams_0034.jpg,ok,0.4240,0.4000
Serena_Williams_0035.jpg,ok,0.3961,0.4380
Serena_Williams_0036.jpg,ok,0.4183,0.4890
Serena_Williams_0037.jpg,ok,0.3809,0.4075
Serena_Williams_0038.jpg,ok,0.3638,0.3783
Serena_Williams_0039.jpg,ok,0.4265,0.4767
Serena_Williams_0040.jpg,ok,0.4153,0.4206
Serena_Williams_0041.jpg,ok,0.4445,0.4942
Serena_Williams_0042.jpg,ok,0.4784,0.5047
Serena_Williams_0043.jpg,ok,0.3440,0.4505
Serena_Williams_0044.jpg,ok,0.4296,0.5041
Serena_Williams_0045.jpg,ok,0.4317,0.4921
Serena_Williams_0046.jpg,ok,0.2807,0.3615
Serena_Williams_0047.jpg,ok,0.4682,0.4544
Serena_Williams_0048.jpg,ok,0.4053,0.5039
Serena_Williams_0049.jpg,ok,0.4115,0.3825
Serena_Williams_0050.jpg,ok,0.3610,0.4816
Serena_Williams_0051.jpg,ok,0.4141,0.4845
Serena_Williams_0052.jpg,ok,0.4323,0.4740
Sereyvuth_Kem_0001.jpg,ok,0.3761,0.3684
Serge_Klarsfeld_0001.jpg,ok,0.4055,0.4197
Serge_Melac_0001.jpg,ok,0.4152,0.4391
Serge_Tchuruk_0001.jpg,ok,0.3145,0.3577
Sergei_Alexandrovitch_Ordzhonikidze_0001.jpg,ok,0.3579,0.3917
Sergei_Ivanov_0001.jpg,ok,0.3796,0.4677
Sergei_Ivanov_0002.jpg,ok,0.3871,0.4465
Sergei_Ivanov_0003.jpg,ok,0.5311,0.5082
Sergei_Ivanov_0004.jpg,ok,0.4193,0.4590
Sergei_Ivanov_0005.jpg,ok,0.3245,0.3199
Sergei_Yastrzhembsky_0001.jpg,ok,0.3510,0.2763
Sergei_Yushenkov_0001.jpg,ok,0.4113,0.3544
Sergey_Lavrov_0001.jpg,ok,0.3731,0.4645
Sergey_Lavrov_0002.jpg,ok,0.3894,0.4216
Sergey_Lavrov_0003.jpg,ok,0.4046,0.5247
Sergey_Lavrov_0004.jpg,ok,0.4942,0.4832
Sergey_Lavrov_0005.jpg,ok,0.4798,0.4544
Sergey_Lavrov_0006.jpg,ok,0.4260,0.4843
Sergey_Lavrov_0007.jpg,ok,0.4168,0.4932
Sergey_Lavrov_0008.jpg,ok,0.4039,0.3974
Sergey_Lavrov_0009.jpg,ok,0.4143,0.4635
Sergey_Lavrov_0010.jpg,ok,0.4699,0.5008
Sergey_Lavrov_0011.jpg,ok,0.4558,0.4746
Sergio_Castellitto_0001.jpg,ok,0.3850,0.4499
Sergio_Garcia_0001.jpg,ok,0.5092,0.4556
Sergio_Garcia_0002.jpg,ok,0.3786,0.3852
Sergio_Vieira_De_Mello_0001.jpg,ok,0.4733,0.4524
Sergio_Vieira_De_Mello_0002.jpg,ok,0.4672,0.5160
Sergio_Vieira_De_Mello_0003.jpg,ok,0.4314,0.5101
Sergio_Vieira_De_Mello_0004.jpg,ok,0.3983,0.5136
Sergio_Vieira_De_Mello_0005.jpg,ok,0.3438,0.2947
Sergio_Vieira_De_Mello_0006.jpg,ok,0.4861,0.4197
Sergio_Vieira_De_Mello_0007.jpg,ok,0.3775,0.3622
Sergio_Vieira_De_Mello_0008.jpg,ok,0.4334,0.4630
Sergio_Vieira_De_Mello_0009.jpg,ok,0.4050,0.4819
Sergio_Vieira_De_Mello_0010.jpg,ok,0.4384,0.4415
Sergio_Vieira_De_Mello_0011.jpg,ok,0.4838,0.4077
Seth_Gorney_0001.jpg,ok,0.4500,0.3479
Severino_Antinori_0001.jpg,ok,0.4259,0.3508
Seydou_Diarra_0001.jpg,ok,0.4181,0.3941
Seymour_Cassell_0001.jpg,ok,0.4213,0.4150
Shae-Lynn_Bourne_0001.jpg,ok,0.3062,0.3949
Shafal_Mosed_0001.jpg,ok,0.4863,0.4876
Shamai_Leibowitz_0001.jpg,ok,0.3858,0.4260
Shane_Hmiel_0001.jpg,ok,0.3393,0.2920
Shane_Loux_0001.jpg,ok,0.5379,0.5118
Shane_Mosley_0001.jpg,ok,0.3831,0.2992
Shane_Mosley_0002.jpg,ok,0.3368,0.3393
Shane_Phillips_0001.jpg,ok,0.3867,0.3885
Shane_Reynolds_0001.jpg,ok,0.5373,0.5283
Shane_Warne_0001.jpg,ok,0.4874,0.4818
Shane_Warne_0002.jpg,ok,0.3982,0.4062
Shania_Twain_0001.jpg,ok,0.4523,0.4672
Shanna_Zolman_0001.jpg,ok,0.4831,0.4745
Shannon_OBrien_0001.jpg,ok,0.3395,0.4330
Shannon_OBrien_0002.jpg,ok,0.4009,0.4527
Shannyn_Sossamon_0001.jpg,ok,0.5300,0.5121
Sharess_Harrell_0001.jpg,ok,0.3535,0.3445
Sharon_Davis_0001.jpg,ok,0.4307,0.4415
Sharon_Davis_0002.jpg,ok,0.4477,0.4911
Sharon_Frey_0001.jpg,ok,0.3407,0.3233
Sharon_Frey_0002.jpg,ok,0.3520,0.3384
Sharon_Osbourne_0001.jpg,ok,0.3075,0.3140
Sharon_Osbourne_0002.jpg,ok,0.3587,0.3689
Sharon_Osbourne_0003.jpg,ok,0.4684,0.5172
Sharon_Robinson_0001.jpg,ok,0.4128,0.4361
Sharon_Stone_0001.jpg,ok,0.4232,0.4865
Sharon_Stone_0002.jpg,ok,0.3650,0.3615
Sharon_Stone_0003.jpg,ok,0.5796,0.5663
Sharon_Stone_0004.jpg,ok,0.4255,0.4432
Sharon_Stone_0005.jpg,ok,0.3877,0.3808
Shaukat_Aziz_0001.jpg,ok,0.4528,0.5185
Shaukat_Aziz_0002.jpg,ok,0.4413,0.3647
Shaul_Mofaz_0001.jpg,ok,0.2537,0.3379
Shaul_Mofaz_0002.jpg,ok,0.4365,0.4733
Shaul_Mofaz_0003.jpg,ok,0.3342,0.3457
Shaun_Pollock_0001.jpg,ok,0.4517,0.5086
Shaun_Rusling_0001.jpg,ok,0.4840,0.4383
Shavon_Earp_0001.jpg,ok,0.4530,0.4786
Shawn_Bradley_0001.jpg,ok,0.4130,0.4667
Shawn_Kemp_0001.jpg,ok,0.3514,0.3753
Shawn_Marion_0001.jpg,ok,0.4628,0.4581
Sheikh_Ahmed_Yassin_0001.jpg,ok,0.5158,0.5021
Sheila_Copps_0001.jpg,ok,0.4137,0.4874
Sheila_Copps_0002.jpg,ok,0.3789,0.4303
Sheila_Copps_0003.jpg,ok,0.4128,0.3902
Sheila_Copps_0004.jpg,ok,0.4338,0.4605
Sheila_Fraser_0001.jpg,ok,0.4080,0.4270
Sheila_Fraser_0002.jpg,ok,0.4327,0.4374
Sheila_Taormina_0001.jpg,ok,0.4338,0.4854
Sheila_Wellstone_0001.jpg,ok,0.5501,0.5636
Sheila_Wellstone_0002.jpg,ok,0.4553,0.4862
Sheldon_Silver_0001.jpg,ok,0.4263,0.4451
Sherri_Coale_0001.jpg,ok,0.3560,0.3603
Sherry_Fisher_0001.jpg,ok,0.3799,0.4570
Sherry_Irving_0001.jpg,ok,0.6114,0.5861
Sheryl_Crow_0001.jpg,ok,0.3961,0.4622
Sheryl_Crow_0002.jpg,ok,0.3463,0.3538
Sheryl_Crow_0003.jpg,ok,0.3881,0.3882
Sheryl_Crow_0004.jpg,ok,0.3507,0.2468
Sheryl_Crow_0005.jpg,ok,0.4098,0.5159
Sheryl_Crow_0006.jpg,ok,0.2909,0.2428
Sheryl_Crow_0007.jpg,ok,0.4083,0.4779
Sheryl_Crow_0008.jpg,ok,0.2697,0.3741
Shi_Guangsheng_0001.jpg,ok,0.4874,0.4645
Shia_LaBeouf_0001.jpg,ok,0.2616,0.4817
Shia_LaBeouf_0002.jpg,ok,0.4675,0.5483
Shigeo_Nagashima_0001.jpg,ok,0.4399,0.4404
Shigeru_Ishiba_0001.jpg,ok,0.4425,0.5044
Shimon_Peres_0001.jpg,ok,0.4461,0.4739
Shimon_Peres_0002.jpg,ok,0.4394,0.5166
Shimon_Peres_0003.jpg,ok,0.2977,0.4638
Shimon_Peres_0004.jpg,ok,0.4588,0.5625
Shimon_Peres_0005.jpg,ok,0.4222,0.4802
Shimon_Peres_0006.jpg,ok,0.4123,0.4779
Shimon_Peres_0007.jpg,ok,0.4802,0.4566
Shimon_Peres_0008.jpg,ok,0.4449,0.3783
Shingo_Katayama_0001.jpg,ok,0.4895,0.4933
Shingo_Suetsugu_0001.jpg,ok,0.4514,0.4542
Shinya_Taniguchi_0001.jpg,ok,0.5373,0.5090
Shinzo_Abe_0001.jpg,ok,0.5361,0.4744
Shireen_Amir_Begum_0001.jpg,ok,0.6395,0.5767
Shirley_Jones_0001.jpg,ok,0.4719,0.4736
Shobha_De_0001.jpg,ok,0.4192,0.4661
Shoshana_Johnson_0001.jpg,ok,0.4365,0.4865
Shoshannah_Stern_0001.jpg,ok,0.4149,0.4173
Sid_Caesar_0001.jpg,ok,0.4170,0.3084
Sidney_Kimmel_0001.jpg,ok,0.5050,0.4776
Sidney_Poitier_0001.jpg,ok,0.3854,0.4030
Sigourney_Weaver_0001.jpg,ok,0.4484,0.4216
Sila_Calderon_0001.jpg,ok,0.4637,0.4182
Sila_Calderon_0002.jpg,ok,0.2695,0.4169
Sila_Calderon_0003.jpg,ok,0.3991,0.5031
Sila_Calderon_0004.jpg,ok,0.3535,0.4635
Silvan_Shalom_0001.jpg,ok,0.4962,0.4926
Silvan_Shalom_0002.jpg,ok,0.3936,0.3915
Silvan_Shalom_0003.jpg,ok,0.4554,0.4144
Silvan_Shalom_0004.jpg,ok,0.4593,0.5029
Silvan_Shalom_0005.jpg,ok,0.4458,0.4494
Silvan_Shalom_0006.jpg,ok,0.4760,0.4540
Silvia_Farina_Elia_0001.jpg,ok,0.4752,0.4886
Silvia_Farina_Elia_0002.jpg,ok,0.4916,0.5055
Silvia_Farina_Elia_0003.jpg,ok,0.4943,0.5215
Silvie_Cabero_0001.jpg,ok,0.4155,0.4314
Silvio_Berlusconi_0001.jpg,ok,0.4209,0.5126
Silvio_Berlusconi_0002.jpg,ok,0.4951,0.5215
Silvio_Berlusconi_0003.jpg,ok,0.4642,0.5343
Silvio_Berlusconi_0004.jpg,ok,0.4671,0.4752
Silvio_Berlusconi_0005.jpg,ok,0.4950,0.5771
Silvio_Berlusconi_0006.jpg,ok,0.3867,0.3815
Silvio_Berlusconi_0007.jpg,ok,0.3272,0.3622
Silvio_Berlusconi_0008.jpg,ok,0.4249,0.4573
Silvio_Berlusconi_0009.jpg,ok,0.3786,0.4699
Silvio_Berlusconi_0010.jpg,ok,0.4093,0.4163
Silvio_Berlusconi_0011.jpg,ok,0.4620,0.4866
Silvio_Berlusconi_0012.jpg,ok,0.3800,0.4745
Silvio_Berlusconi_0013.jpg,ok,0.4793,0.4697
Silvio_Berlusconi_0014.jpg,ok,0.4247,0.4606
Silvio_Berlusconi_0015.jpg,ok,0.4181,0.4196
Silvio_Berlusconi_0016.jpg,ok,0.3969,0.5006
Silvio_Berlusconi_0017.jpg,ok,0.3408,0.4350
Silvio_Berlusconi_0018.jpg,ok,0.4365,0.4734
Silvio_Berlusconi_0019.jpg,ok,0.3490,0.4127
Silvio_Berlusconi_0020.jpg,ok,0.3589,0.4138
Silvio_Berlusconi_0021.jpg,ok,0.4295,0.5062
Silvio_Berlusconi_0022.jpg,ok,0.4535,0.4495
Silvio_Berlusconi_0023.jpg,ok,0.4164,0.5109
Silvio_Berlusconi_0024.jpg,ok,0.4149,0.4367
Silvio_Berlusconi_0025.jpg,ok,0.4624,0.5177
Silvio_Berlusconi_0026.jpg,ok,0.4011,0.3914
Silvio_Berlusconi_0027.jpg,ok,0.4195,0.4409
Silvio_Berlusconi_0028.jpg,ok,0.4177,0.4526
Silvio_Berlusconi_0029.jpg,ok,0.3656,0.5129
Silvio_Berlusconi_0030.jpg,ok,0.5019,0.5296
Silvio_Berlusconi_0031.jpg,ok,0.3731,0.4645
Silvio_Berlusconi_0032.jpg,ok,0.2815,0.3457
Silvio_Berlusconi_0033.jpg,ok,0.3887,0.4726
Silvio_Fernandez_0001.jpg,ok,0.3978,0.3722
Silvio_Fernandez_0002.jpg,ok,0.4822,0.4729
Sim_Yong_0001.jpg,ok,0.4366,0.5033
Simon_Chalk_0001.jpg,ok,0.3090,0.3475
Simon_Cowell_0001.jpg,ok,0.3785,0.3931
Simon_Cowell_0002.jpg,ok,0.4179,0.2937
Simon_Larose_0001.jpg,ok,0.4589,0.4963
Simon_Yam_0001.jpg,ok,0.4517,0.4021
Simona_Hradil_0001.jpg,ok,0.3092,0.2812
Sinead_OConnor_0001.jpg,ok,0.5633,0.4791
Sivan_Klein_0001.jpg,ok,0.3471,0.4012
Skip_Prosser_0001.jpg,ok,0.4923,0.4921
Slobodan_Milosevic_0001.jpg,ok,0.4643,0.4769
Slobodan_Milosevic_0002.jpg,ok,0.4361,0.4745
Slobodan_Milosevic_0003.jpg,ok,0.4468,0.5316
Slobodan_Milosevic_0004.jpg,ok,0.4314,0.5125
Soenarno_0001.jpg,ok,0.5105,0.5205
Sofia_Milos_0001.jpg,ok,0.3038,0.3169
Sofyan_Dawood_0001.jpg,ok,0.4881,0.5027
Sohail_Abbas_0001.jpg,ok,0.4939,0.5212
Sok_An_0001.jpg,ok,0.4531,0.4909
Solomon_Passy_0001.jpg,ok,0.3881,0.3198
Sonia_Gandhi_0001.jpg,ok,0.5893,0.5672
Sonia_Gandhi_0002.jpg,ok,0.6409,0.6849
Sonia_Gandhi_0003.jpg,ok,0.4752,0.4919
Sonia_Gandhi_0004.jpg,ok,0.5545,0.5062
Sonia_Lopez_0001.jpg,ok,0.4160,0.5114
Sonja_Kesselschlager_0001.jpg,ok,0.3204,0.4704
Sonya_Walger_0001.jpg,ok,0.4047,0.3456
Soon_Yi_0001.jpg,ok,0.3464,0.3550
Sophia_Loren_0001.jpg,ok,0.4228,0.4399
Sophia_Loren_0002.jpg,ok,0.3406,0.2757
Sophia_Loren_0003.jpg,ok,0.3235,0.3945
Sophia_Loren_0004.jpg,ok,0.3666,0.4129
Sophia_Loren_0005.jpg,ok,0.3252,0.3693
Sophia_Loren_0006.jpg,ok,0.3612,0.4450
Sophia_Loren_0007.jpg,ok,0.3300,0.4229
Sophie_0001.jpg,ok,0.4336,0.4063
Sourav_Ganguly_0001.jpg,ok,0.4580,0.3655
Sourav_Ganguly_0002.jpg,ok,0.4507,0.5310
Sourav_Ganguly_0003.jpg,ok,0.3905,0.4354
Sourav_Ganguly_0004.jpg,ok,0.3172,0.4217
Sourav_Ganguly_0005.jpg,ok,0.4406,0.4681
Spencer_Abraham_0001.jpg,ok,0.4507,0.5028
Spencer_Abraham_0002.jpg,ok,0.3252,0.3698
Spencer_Abraham_0003.jpg,ok,0.4494,0.4479
Spencer_Abraham_0004.jpg,ok,0.4759,0.4284
Spencer_Abraham_0005.jpg,ok,0.4755,0.4856
Spencer_Abraham_0006.jpg,ok,0.4169,0.4479
Spencer_Abraham_0007.jpg,ok,0.4826,0.4558
Spencer_Abraham_0008.jpg,ok,0.4784,0.4762
Spencer_Abraham_0009.jpg,ok,0.3653,0.4776
Spencer_Abraham_0010.jpg,ok,0.4500,0.3559
Spencer_Abraham_0011.jpg,ok,0.4286,0.4544
Spencer_Abraham_0012.jpg,ok,0.4673,0.4590
Spencer_Abraham_0013.jpg,ok,0.4509,0.4166
Spencer_Abraham_0014.jpg,ok,0.4072,0.3816
Spencer_Abraham_0015.jpg,ok,0.4495,0.4454
Spencer_Abraham_0016.jpg,ok,0.4451,0.4822
Spencer_Abraham_0017.jpg,ok,0.4589,0.4630
Spike_Helmick_0001.jpg,ok,0.4705,0.5135
Spike_Jonze_0001.jpg,ok,0.4422,0.4915
Spike_Lee_0001.jpg,ok,0.3994,0.3650
Stacey_Dales-Schuman_0001.jpg,ok,0.3960,0.4780
Stacey_Jones_0001.jpg,ok,0.5233,0.4410
Stacey_Yamaguchi_0001.jpg,ok,0.4121,0.4414
Stacy_Dragila_0001.jpg,ok,0.3364,0.4345
Stacy_Dragila_0002.jpg,ok,0.4224,0.4829
Stacy_Nelson_0001.jpg,ok,0.3866,0.3946
Stan_Heath_0001.jpg,ok,0.3717,0.3802
Stan_Heath_0002.jpg,ok,0.4041,0.3779
Stan_Kasten_0001.jpg,ok,0.4275,0.3729
Stan_Kroenke_0001.jpg,ok,0.4400,0.4236
Stanislas_Wawrinka_0001.jpg,ok,0.4400,0.5025
Stanley_Ho_0001.jpg,ok,0.4166,0.5288
Stanley_McChrystal_0001.jpg,ok,0.5019,0.4762
Stanley_McChrystal_0002.jpg,ok,0.4002,0.4834
Stanley_McChrystal_0003.jpg,ok,0.4943,0.4905
Stanley_Nelson_0001.jpg,ok,0.4055,0.3936
Stanley_Tong_0001.jpg,ok,0.5162,0.4686
Stanley_Tong_0002.jpg,ok,0.3499,0.4663
Stefaan_Declerk_0001.jpg,ok,0.4299,0.4257
Stefan_Holm_0001.jpg,ok,0.4348,0.5088
Stefan_Koubek_0001.jpg,ok,0.4660,0.4907
Stefan_Tafrov_0001.jpg,ok,0.3969,0.4139
Stefanie_De_Roux_0001.jpg,ok,0.2860,0.4273
Stefano_Accorsi_0001.jpg,ok,0.3004,0.3626
Stefano_Accorsi_0002.jpg,ok,0.2031,0.4232
Stefano_Basalini_0001.jpg,ok,0.4349,0.4361
Stefano_Gabbana_0001.jpg,ok,0.3878,0.3035
Steffeny_Holtz_0001.jpg,ok,0.3462,0.4686
Steffi_Graf_0001.jpg,ok,0.4788,0.4807
Steffi_Graf_0002.jpg,ok,0.4153,0.4674
Steffi_Graf_0003.jpg,ok,0.3441,0.3534
Steffi_Graf_0004.jpg,ok,0.3308,0.2866
Steffi_Graf_0005.jpg,ok,0.3598,0.3879
Stella_Keitel_0001.jpg,ok,0.3341,0.3182
Stella_McCartney_0001.jpg,ok,0.3313,0.2518
Stella_Tennant_0001.jpg,ok,0.4873,0.5042
Stellan_Skarsgard_0001.jpg,ok,0.3665,0.4379
Stellan_Skarsgard_0002.jpg,ok,0.4564,0.4924
Steny_Hoyer_0001.jpg,ok,0.4321,0.4270
Stepan_Demirchian_0001.jpg,ok,0.3245,0.4988
Stephan_Eberharter_0001.jpg,ok,0.4259,0.4945
Stephane_Delajoux_0001.jpg,ok,0.4630,0.4808
Stephane_Rochon_0001.jpg,ok,0.3298,0.4199
Stephane_Rousseau_0001.jpg,ok,0.3930,0.3370
Stephanie_Cohen_Aloro_0001.jpg,ok,0.4765,0.5132
Stephanie_Moore_0001.jpg,ok,0.3919,0.3546
Stephanie_Zimbalist_0001.jpg,ok,0.3997,0.4294
Stephen_Ambrose_0001.jpg,ok,0.5092,0.4933
Stephen_Ambrose_0002.jpg,ok,0.4535,0.4806
Stephen_Arigbabu_0001.jpg,ok,0.4284,0.4667
Stephen_Cooper_0001.jpg,ok,0.3932,0.3982
Stephen_Covey_0001.jpg,ok,0.4401,0.4322
Stephen_Crampton_0001.jpg,ok,0.4894,0.4925
Stephen_Daldry_0001.jpg,ok,0.3780,0.3788
Stephen_Daldry_0002.jpg,ok,0.4550,0.3662
Stephen_Ebberharter_0001.jpg,ok,0.4147,0.4145
Stephen_Frears_0001.jpg,ok,0.3667,0.4569
Stephen_Friedman_0001.jpg,ok,0.5315,0.5204
Stephen_Friedman_0002.jpg,ok,0.4509,0.5243
Stephen_Funk_0001.jpg,ok,0.4325,0.3499
Stephen_Glassroth_0001.jpg,ok,0.4532,0.4516
Stephen_Joseph_0001.jpg,ok,0.3863,0.3677
Stephen_Keener_0001.jpg,ok,0.4085,0.4632
Stephen_Oake_0001.jpg,ok,0.5679,0.5303
Stephen_Push_0001.jpg,ok,0.4736,0.4786
Stephen_Silas_0001.jpg,ok,0.4523,0.4701
Stephen_Swindal_0001.jpg,ok,0.4591,0.4728
Stephen_Thompson_0001.jpg,ok,0.3859,0.4322
Stephen_Webster_0001.jpg,ok,0.3436,0.3895
Sterling_Hitchcock_0001.jpg,ok,0.3744,0.3755
Steve-O_0001.jpg,ok,0.4660,0.5275
Steve_Alford_0001.jpg,ok,0.4425,0.4853
Steve_Allan_0001.jpg,ok,0.4483,0.5360
Steve_Allee_0001.jpg,ok,0.3980,0.4550
Steve_Austin_0001.jpg,ok,0.4475,0.4493
Steve_Avery_0001.jpg,ok,0.3841,0.4106
Steve_Backley_0001.jpg,ok,0.4804,0.4762
Steve_Backley_0002.jpg,ok,0.4611,0.4762
Steve_Ballmer_0001.jpg,ok,0.4026,0.5059
Steve_Ballmer_0002.jpg,ok,0.4028,0.3884
Steve_Ballmer_0003.jpg,ok,0.3853,0.3924
Steve_Blake_0001.jpg,ok,0.5235,0.4936
Steve_Blankenship_0001.jpg,ok,0.3764,0.3168
Steve_Case_0001.jpg,ok,0.3782,0.4656
Steve_Coogan_0001.jpg,ok,0.4737,0.4608
Steve_Coterill_0001.jpg,ok,0.4857,0.4822
Steve_Cox_0001.jpg,ok,0.5008,0.5082
Steve_Cutler_0001.jpg,ok,0.4220,0.4704
Steve_Fehr_0001.jpg,ok,0.4230,0.3359
Steve_Karsay_0001.jpg,ok,0.3190,0.4409
Steve_Kerr_0001.jpg,ok,0.4625,0.4491
Steve_Largent_0001.jpg,ok,0.3681,0.3656
Steve_Lavin_0001.jpg,ok,0.4328,0.4148
Steve_Lavin_0002.jpg,ok,0.3168,0.2979
Steve_Lavin_0003.jpg,ok,0.4537,0.4374
Steve_Lavin_0004.jpg,ok,0.3150,0.3298
Steve_Lavin_0005.jpg,ok,0.4095,0.4618
Steve_Lavin_0006.jpg,ok,0.4478,0.4732
Steve_Lenard_0001.jpg,ok,0.4635,0.3906
Steve_Mariucci_0001.jpg,ok,0.4556,0.4670
Steve_Mariucci_0002.jpg,ok,0.4277,0.4949
Steve_Mariucci_0003.jpg,ok,0.4391,0.4205
Steve_McManaman_0001.jpg,ok,0.4783,0.4197
Steve_Nash_0001.jpg,ok,0.4123,0.2905
Steve_Nash_0002.jpg,ok,0.4415,0.4431
Steve_Nash_0003.jpg,ok,0.4848,0.4514
Steve_Nash_0004.jpg,ok,0.4891,0.4343
Steve_Nash_0005.jpg,ok,0.5211,0.4711
Steve_Nesbitt_0001.jpg,ok,0.4573,0.4772
Steve_Pagliuca_0001.jpg,ok,0.4280,0.4249
Steve_Park_0001.jpg,ok,0.4084,0.3940
Steve_Park_0002.jpg,ok,0.3856,0.4529
Steve_Patterson_0001.jpg,ok,0.4685,0.4599
Steve_Peace_0001.jpg,ok,0.3377,0.4850
Steve_Phillips_0001.jpg,ok,0.3801,0.4168
Steve_Redgrave_0001.jpg,ok,0.4448,0.4209
Steve_Rush_0001.jpg,ok,0.3362,0.3927
Steve_Shiver_0001.jpg,ok,0.5325,0.5191
Steve_Spurrier_0001.jpg,ok,0.3393,0.3007
Steve_Spurrier_0002.jpg,ok,0.4911,0.5150
Steve_Stirling_0001.jpg,ok,0.3228,0.4371
Steve_Valentine_0001.jpg,ok,0.2890,0.2767
Steve_Wariner_0001.jpg,ok,0.3501,0.4700
Steve_Waugh_0001.jpg,ok,0.2991,0.3024
Steve_Waugh_0002.jpg,ok,0.2839,0.3462
Steve_Zahn_0001.jpg,ok,0.2386,0.3002
Steven_Briggs_0001.jpg,ok,0.4730,0.4853
Steven_Craig_0001.jpg,ok,0.4588,0.4626
Steven_Curtis_Chapman_0001.jpg,ok,0.3396,0.3158
Steven_Feldman_0001.jpg,ok,0.3541,0.3946
Steven_Hatfill_0001.jpg,ok,0.4903,0.4279
Steven_Hatfill_0002.jpg,ok,0.5128,0.4851
Steven_Kinlock_0001.jpg,ok,0.4199,0.4631
Steven_Seagal_0001.jpg,ok,0.3943,0.3637
Steven_Seagal_0002.jpg,ok,0.3077,0.3192
Steven_Spielberg_0001.jpg,ok,0.4656,0.4682
Steven_Spielberg_0002.jpg,ok,0.4449,0.3318
Steven_Spielberg_0003.jpg,ok,0.4658,0.4377
Steven_Spielberg_0004.jpg,ok,0.4732,0.4669
Steven_Spielberg_0005.jpg,ok,0.4388,0.4227
Steven_Spielberg_0006.jpg,ok,0.4817,0.4466
Steven_Spielberg_0007.jpg,ok,0.4460,0.4733
Steven_Tyler_0001.jpg,ok,0.3032,0.3458
Steven_Van_Zandt_0001.jpg,ok,0.3842,0.4461
Stipe_Mesic_0001.jpg,ok,0.4889,0.4688
Stockard_Channing_0001.jpg,ok,0.4322,0.4454
Stockard_Channing_0002.jpg,ok,0.4029,0.4705
Stockard_Channing_0003.jpg,ok,0.4873,0.4762
Strom_Thurmond_0001.jpg,ok,0.4516,0.4553
Strom_Thurmond_0002.jpg,ok,0.3511,0.4366
Strom_Thurmond_0003.jpg,ok,0.4401,0.4179
Stuart_Knoll_0001.jpg,ok,0.4492,0.4740
Stuart_Townsend_0001.jpg,ok,0.4033,0.3739
Stuart_Whitman_0001.jpg,ok,0.4282,0.4083
Sue_Grafton_0001.jpg,ok,0.3632,0.3378
Sue_Guevara_0001.jpg,ok,0.4414,0.5037
Sue_Johnston_0001.jpg,ok,0.3126,0.3881
Sue_Slavec_0001.jpg,ok,0.4570,0.4926
Sue_Wicks_0001.jpg,ok,0.4926,0.4881
Sue_Wicks_0002.jpg,ok,0.3855,0.3971
Suh_Chung-won_0001.jpg,ok,0.4790,0.5425
